product_item_id,product_sku_id,sku,vehicle_make_id,title,make_name,vehicle_model_id,model_name,vehicle_engine_id,engine,hp,engine_code
1162,4,0375J3,9,Turbina PEUGEOT PARTNER Box Body/MPV 1.6 HDi 16V 66 CP - Recondiţionată,PEUGEOT,84,PARTNER Box Body/MPV,408,1.6 HDi 16V,66,9HX
1163,4,0375J3,9,Turbina PEUGEOT PARTNER Platform/Chassis 1.6 HDi 16V 66 CP - Recondiţionată,PEUGEOT,85,PARTNER Platform/Chassis,411,1.6 HDi 16V,66,9HS
1163,4,0375J3,9,Turbina PEUGEOT PARTNER Platform/Chassis 1.6 HDi 16V 66 CP - Recondiţionată,PEUGEOT,85,PARTNER Platform/Chassis,410,1.6 HDi 16V,66,9HX
1164,4,0375J3,9,Turbina PEUGEOT PARTNER TEPEE 1.6 HDi 16V 66 CP - Recondiţionată,PEUGEOT,86,PARTNER TEPEE,412,1.6 HDi 16V,66,9HV
1165,4,0375J3,9,Turbina PEUGEOT PARTNER TEPEE 1.6 HDi 80 CP - Recondiţionată,PEUGEOT,86,PARTNER TEPEE,413,1.6 HDi,80,9HZ
1166,5,55188334,10,Turbina FIAT CROMA 1.9 D Multijet 88 CP - Recondiţionată,FIAT,87,CROMA,414,1.9 D Multijet,88,939 A1.000
1167,5,55188334,11,Turbina OPEL ASTRA H Estate Van 1.9 CDTI 74 CP - Recondiţionată,OPEL,88,ASTRA H Estate Van,415,1.9 CDTI,74,Z 19 DTL
1168,5,55188334,11,Turbina OPEL ZAFIRA / ZAFIRA FAMILY B 1.9 CDTI 88 CP - Recondiţionată,OPEL,89,ZAFIRA / ZAFIRA FAMILY B,416,1.9 CDTI,88,Z 19 DT
1169,5,55188334,11,Turbina OPEL ZAFIRA B Box Body/MPV 1.9 CDTI VAN 88 CP - Recondiţionată,OPEL,90,ZAFIRA B Box Body/MPV,417,1.9 CDTI VAN,88,Z 19 DT
1170,5,55188334,12,Turbina SAAB 9-Seria 3 Cabrio 1.9 TiD 88 CP - Recondiţionată,SAAB,91,9-Seria 3 Cabrio,418,1.9 TiD,88,Z 19 DT
1171,5,55188334,12,Turbina SAAB 9-3 Estate 1.9 TiD 88 CP - Recondiţionată,SAAB,92,9-3 Estate,419,1.9 TiD,88,Z 19 DT
1172,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,423,2.0 TDI 16V,103,BKD
1172,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,424,2.0 TDI 16V,103,CBAB
1172,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,420,2.0 TDI 16V,103,CBEA
1172,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,422,2.0 TDI 16V,103,CFFB
1172,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,421,2.0 TDI 16V,103,CLJA
1173,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,426,2.0 TDI 16V quattro,103,BKD
1173,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,427,2.0 TDI 16V quattro,103,CBAB
1173,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,425,2.0 TDI 16V quattro,103,CFFB
1174,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,428,2.0 TDI,100,AZV
1174,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,430,2.0 TDI,100,CBAA
1174,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,429,2.0 TDI,100,CFFA
1175,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 100 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,432,2.0 TDI,100,CBAA
1175,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 100 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,431,2.0 TDI,100,CFFA
1176,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 103 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,434,2.0 TDI,103,CBAB
1176,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 103 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,433,2.0 TDI,103,CFFB
1177,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,5,A3 Sportback,436,2.0 TDI 16V quattro,103,BKD
1177,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,5,A3 Sportback,437,2.0 TDI 16V quattro,103,CBAB
1177,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,5,A3 Sportback,435,2.0 TDI 16V quattro,103,CFFB
1178,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,441,2.0 TDI 16V,103,BKD
1178,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,442,2.0 TDI 16V,103,CBAB
1178,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,438,2.0 TDI 16V,103,CBEA
1178,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,440,2.0 TDI 16V,103,CFFB
1178,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,439,2.0 TDI 16V,103,CLJA
1179,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,443,2.0 TDI,100,AZV
1179,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,445,2.0 TDI,100,CBAA
1179,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,444,2.0 TDI,100,CFFA
1180,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,Audi,7,Q3,56,2.0 TDI,100,CFFA
1180,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,Audi,7,Q3,55,2.0 TDI,100,CUVB
1180,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,Audi,7,Q3,54,2.0 TDI,100,DFTB
1181,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI quattro 103 CP - Recondiţionată,Audi,7,Q3,446,2.0 TDI quattro,103,CFFB
1182,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 103 CP - Recondiţionată,Audi,7,Q3,448,2.0 TDI,103,CFFB
1182,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 103 CP - Recondiţionată,Audi,7,Q3,447,2.0 TDI,103,CLJA
1183,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 4Drive 103 CP - Recondiţionată,SEAT,9,ALHAMBRA,449,2.0 TDI 4Drive,103,CFFB
1184,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 100 CP - Recondiţionată,SEAT,9,ALHAMBRA,450,2.0 TDI,100,CFFA
1185,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 103 CP - Recondiţionată,SEAT,9,ALHAMBRA,451,2.0 TDI,103,CFFB
1186,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,82,2.0 TDI,85,CFFE
1186,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,83,2.0 TDI,85,CUVA
1186,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,85,2.0 TDI,85,DFLD
1186,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,84,2.0 TDI,85,DLTC
1187,6,03L253010G,2,Turbina SEAT ALTEA 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,93,ALTEA,453,2.0 TDI 16V,103,BKD
1187,6,03L253010G,2,Turbina SEAT ALTEA 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,93,ALTEA,452,2.0 TDI 16V,103,CFHC
1188,6,03L253010G,2,Turbina SEAT ALTEA XL 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,94,ALTEA XL,455,2.0 TDI 16V,103,BKD
1188,6,03L253010G,2,Turbina SEAT ALTEA XL 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,94,ALTEA XL,454,2.0 TDI 16V,103,CFHC
1189,6,03L253010G,2,Turbina SEAT ALTEA XL 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SEAT,94,ALTEA XL,456,2.0 TDI 16V 4x4,103,CFHC
1190,6,03L253010G,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,459,2.0 TDI 16V,103,BKD
1190,6,03L253010G,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,458,2.0 TDI 16V,103,CFHC
1190,6,03L253010G,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,457,2.0 TDI 16V,103,CLCB
1191,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 81 CP - Recondiţionată,SKODA,95,OCTAVIA II,460,2.0 TDI,81,CFHF
1191,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 81 CP - Recondiţionată,SKODA,95,OCTAVIA II,461,2.0 TDI,81,CLCA
1192,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,462,2.0 TDI 16V,103,BKD
1192,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,464,2.0 TDI 16V,103,CFHC
1192,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,463,2.0 TDI 16V,103,CLCB
1193,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 81 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,465,2.0 TDI,81,CFHF
1193,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 81 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,466,2.0 TDI,81,CLCA
1194,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,467,2.0 TDI 16V,103,BKD
1194,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,469,2.0 TDI 16V,103,CFHC
1194,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,468,2.0 TDI 16V,103,CLCB
1195,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,471,2.0 TDI 16V 4x4,103,BKD
1195,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,470,2.0 TDI 16V 4x4,103,CFHC
1195,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,472,2.0 TDI 16V 4x4,103,CLCB
1196,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 4x4 81 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,473,2.0 TDI 4x4,81,CFHF
1197,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,97,SUPERB II,474,2.0 TDI 16V 4x4,103,CFFB
1198,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,97,SUPERB II,475,2.0 TDI 16V,103,BKD
1198,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,97,SUPERB II,476,2.0 TDI 16V,103,CFFB
1198,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,97,SUPERB II,477,2.0 TDI 16V,103,CLJA
1199,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,478,2.0 TDI 16V 4x4,103,CFFB
1200,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,479,2.0 TDI 16V,103,BKD
1200,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,480,2.0 TDI 16V,103,CFFB
1200,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,481,2.0 TDI 16V,103,CLJA
1201,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 103 CP - Recondiţionată,SKODA,99,YETI,482,2.0 TDI 4x4,103,CBDB
1201,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 103 CP - Recondiţionată,SKODA,99,YETI,484,2.0 TDI 4x4,103,CFHC
1201,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 103 CP - Recondiţionată,SKODA,99,YETI,483,2.0 TDI 4x4,103,CLCB
1202,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 81 CP - Recondiţionată,SKODA,99,YETI,487,2.0 TDI 4x4,81,CFHF
1202,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 81 CP - Recondiţionată,SKODA,99,YETI,485,2.0 TDI 4x4,81,CUUA
1202,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 81 CP - Recondiţionată,SKODA,99,YETI,486,2.0 TDI 4x4,81,DFSA
1203,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 103 CP - Recondiţionată,SKODA,99,YETI,488,2.0 TDI,103,CFHC
1203,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 103 CP - Recondiţionată,SKODA,99,YETI,489,2.0 TDI,103,CLCB
1204,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 81 CP - Recondiţionată,SKODA,99,YETI,491,2.0 TDI,81,CFHA
1204,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 81 CP - Recondiţionată,SKODA,99,YETI,493,2.0 TDI,81,CLCA
1204,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 81 CP - Recondiţionată,SKODA,99,YETI,490,2.0 TDI,81,CUUA
1204,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 81 CP - Recondiţionată,SKODA,99,YETI,492,2.0 TDI,81,DFSA
1205,6,03L253010G,4,Turbina VW BEETLE 2.0 TDI 103 CP - Recondiţionată,VW,100,BEETLE,495,2.0 TDI,103,CFFB
1205,6,03L253010G,4,Turbina VW BEETLE 2.0 TDI 103 CP - Recondiţionată,VW,100,BEETLE,494,2.0 TDI,103,CJAA
1206,6,03L253010G,4,Turbina VW BEETLE Cabrio 2.0 TDI 103 CP - Recondiţionată,VW,101,BEETLE Cabrio,497,2.0 TDI,103,CFFB
1206,6,03L253010G,4,Turbina VW BEETLE Cabrio 2.0 TDI 103 CP - Recondiţionată,VW,101,BEETLE Cabrio,496,2.0 TDI,103,CJAA
1207,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV Box Body/MPV 2.0 TDI 103 CP - Recondiţionată,VW,102,CADDY ALLTRACK IV Box Body/MPV,498,2.0 TDI,103,CFHC
1207,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV Box Body/MPV 2.0 TDI 103 CP - Recondiţionată,VW,102,CADDY ALLTRACK IV Box Body/MPV,499,2.0 TDI,103,CLCB
1208,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV Box Body/MPV 2.0 TDI 4motion 103 CP - Recondiţionată,VW,102,CADDY ALLTRACK IV Box Body/MPV,500,2.0 TDI 4motion,103,CFHC
1209,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV Box Body/MPV 2.0 TDI 81 CP - Recondiţionată,VW,102,CADDY ALLTRACK IV Box Body/MPV,501,2.0 TDI,81,CLCA
1210,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV Box Body/MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,102,CADDY ALLTRACK IV Box Body/MPV,502,2.0 TDI 4motion,81,CFHF
1211,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,103,CADDY ALLTRACK IV MPV,503,2.0 TDI 4motion,81,CFHF
1211,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,103,CADDY ALLTRACK IV MPV,504,2.0 TDI 4motion,81,CLCA
1212,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV MPV 2.0 TDI 4motion 103 CP - Recondiţionată,VW,103,CADDY ALLTRACK IV MPV,505,2.0 TDI 4motion,103,CFHC
1213,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV MPV 2.0 TDI 103 CP - Recondiţionată,VW,103,CADDY ALLTRACK IV MPV,506,2.0 TDI,103,CFHC
1213,6,03L253010G,4,Turbina VW CADDY ALLTRACK IV MPV 2.0 TDI 103 CP - Recondiţionată,VW,103,CADDY ALLTRACK IV MPV,507,2.0 TDI,103,CLCB
1214,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 16V 103 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,509,2.0 TDI 16V,103,CFHC
1214,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 16V 103 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,508,2.0 TDI 16V,103,CLCB
1215,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 62 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,510,2.0 TDI,62,CFHE
1216,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,511,2.0 TDI 4motion,81,CFHF
1217,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 81 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,512,2.0 TDI,81,CLCA
1218,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 16V 4motion 103 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,513,2.0 TDI 16V 4motion,103,CFHC
1219,6,03L253010G,4,Turbina VW CADDY III Box Body/MPV 2.0 TDI 4motion 62 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,514,2.0 TDI 4motion,62,CFHE
1220,6,03L253010G,4,Turbina VW CADDY III MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,105,CADDY III MPV,515,2.0 TDI 4motion,81,CFHF
1221,6,03L253010G,4,Turbina VW CADDY III MPV 2.0 TDI 16V 103 CP - Recondiţionată,VW,105,CADDY III MPV,517,2.0 TDI 16V,103,CFHC
1221,6,03L253010G,4,Turbina VW CADDY III MPV 2.0 TDI 16V 103 CP - Recondiţionată,VW,105,CADDY III MPV,516,2.0 TDI 16V,103,CLCB
1222,6,03L253010G,4,Turbina VW CADDY III MPV 2.0 TDI 81 CP - Recondiţionată,VW,105,CADDY III MPV,518,2.0 TDI,81,CLCA
1223,6,03L253010G,4,Turbina VW CADDY III MPV 2.0 TDI 16V 4motion 103 CP - Recondiţionată,VW,105,CADDY III MPV,519,2.0 TDI 16V 4motion,103,CFHC
1224,6,03L253010G,4,Turbina VW CADDY IV Box Body/MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,106,CADDY IV Box Body/MPV,520,2.0 TDI 4motion,81,CFHF
1224,6,03L253010G,4,Turbina VW CADDY IV Box Body/MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,106,CADDY IV Box Body/MPV,521,2.0 TDI 4motion,81,CLCA
1225,6,03L253010G,4,Turbina VW CADDY IV Box Body/MPV 2.0 TDI 4motion 103 CP - Recondiţionată,VW,106,CADDY IV Box Body/MPV,522,2.0 TDI 4motion,103,CFHC
1226,6,03L253010G,4,Turbina VW CADDY IV Box Body/MPV 2.0 TDI 103 CP - Recondiţionată,VW,106,CADDY IV Box Body/MPV,524,2.0 TDI,103,CFHC
1226,6,03L253010G,4,Turbina VW CADDY IV Box Body/MPV 2.0 TDI 103 CP - Recondiţionată,VW,106,CADDY IV Box Body/MPV,523,2.0 TDI,103,CLCB
1227,6,03L253010G,4,Turbina VW CADDY IV MPV 2.0 TDI 4motion 103 CP - Recondiţionată,VW,107,CADDY IV MPV,525,2.0 TDI 4motion,103,CFHC
1228,6,03L253010G,4,Turbina VW CADDY IV MPV 2.0 TDI 103 CP - Recondiţionată,VW,107,CADDY IV MPV,527,2.0 TDI,103,CFHC
1228,6,03L253010G,4,Turbina VW CADDY IV MPV 2.0 TDI 103 CP - Recondiţionată,VW,107,CADDY IV MPV,526,2.0 TDI,103,CLCB
1229,6,03L253010G,4,Turbina VW CADDY IV MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,107,CADDY IV MPV,528,2.0 TDI 4motion,81,CFHF
1229,6,03L253010G,4,Turbina VW CADDY IV MPV 2.0 TDI 4motion 81 CP - Recondiţionată,VW,107,CADDY IV MPV,529,2.0 TDI 4motion,81,CLCA
1230,6,03L253010G,4,Turbina VW CC B7 2.0 TDI 4motion 103 CP - Recondiţionată,VW,108,CC B7,530,2.0 TDI 4motion,103,CFFB
1231,6,03L253010G,4,Turbina VW CC B7 2.0 TDI 103 CP - Recondiţionată,VW,108,CC B7,531,2.0 TDI,103,CFFB
1232,6,03L253010G,4,Turbina VW CC B7 2.0 TDI 100 CP - Recondiţionată,VW,108,CC B7,532,2.0 TDI,100,CFFA
1233,6,03L253010G,4,Turbina VW EOS 2.0 TDI 16V 103 CP - Recondiţionată,VW,109,EOS,533,2.0 TDI 16V,103,CBAB
1233,6,03L253010G,4,Turbina VW EOS 2.0 TDI 16V 103 CP - Recondiţionată,VW,109,EOS,534,2.0 TDI 16V,103,CFFB
1234,6,03L253010G,4,Turbina VW EOS 2.0 TDI 100 CP - Recondiţionată,VW,109,EOS,535,2.0 TDI,100,CFFA
1235,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 100 CP - Recondiţionată,VW,110,GOLF PLUS V,537,2.0 TDI,100,AZV
1235,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 100 CP - Recondiţionată,VW,110,GOLF PLUS V,538,2.0 TDI,100,CBDA
1235,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 100 CP - Recondiţionată,VW,110,GOLF PLUS V,536,2.0 TDI,100,CFHB
1236,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 81 CP - Recondiţionată,VW,110,GOLF PLUS V,540,2.0 TDI,81,CBDC
1236,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 81 CP - Recondiţionată,VW,110,GOLF PLUS V,539,2.0 TDI,81,CLCA
1237,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 16V 103 CP - Recondiţionată,VW,110,GOLF PLUS V,541,2.0 TDI 16V,103,BKD
1237,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 16V 103 CP - Recondiţionată,VW,110,GOLF PLUS V,542,2.0 TDI 16V,103,CBDB
1237,6,03L253010G,4,Turbina VW GOLF PLUS V 2.0 TDI 16V 103 CP - Recondiţionată,VW,110,GOLF PLUS V,543,2.0 TDI 16V,103,CFHC
1238,6,03L253010G,4,Turbina VW GOLF PLUS Van 2.0 TDi 103 CP - Recondiţionată,VW,111,GOLF PLUS Van,544,2.0 TDi,103,CFHC
1239,6,03L253010G,4,Turbina VW GOLF VAN VI Variant 2.0 TDi 103 CP - Recondiţionată,VW,112,GOLF VAN VI Variant,545,2.0 TDi,103,CBDB
1239,6,03L253010G,4,Turbina VW GOLF VAN VI Variant 2.0 TDi 103 CP - Recondiţionată,VW,112,GOLF VAN VI Variant,546,2.0 TDi,103,CFHC
1240,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 100 CP - Recondiţionată,VW,113,GOLF VI,548,2.0 TDI,100,CBAA
1240,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 100 CP - Recondiţionată,VW,113,GOLF VI,547,2.0 TDI,100,CFFA
1241,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 4motion 103 CP - Recondiţionată,VW,113,GOLF VI,549,2.0 TDI 4motion,103,CBAB
1241,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 4motion 103 CP - Recondiţionată,VW,113,GOLF VI,550,2.0 TDI 4motion,103,CFFB
1242,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 81 CP - Recondiţionată,VW,113,GOLF VI,552,2.0 TDI,81,CBDC
1242,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 81 CP - Recondiţionată,VW,113,GOLF VI,551,2.0 TDI,81,CLCA
1243,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 103 CP - Recondiţionată,VW,113,GOLF VI,554,2.0 TDI,103,CBAB
1243,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 103 CP - Recondiţionată,VW,113,GOLF VI,555,2.0 TDI,103,CFFB
1243,6,03L253010G,4,Turbina VW GOLF VI 2.0 TDI 103 CP - Recondiţionată,VW,113,GOLF VI,553,2.0 TDI,103,CJAA
1244,6,03L253010G,4,Turbina VW GOLF VI Cabrio 2.0 TDI 103 CP - Recondiţionată,VW,114,GOLF VI Cabrio,556,2.0 TDI,103,CFHC
1245,6,03L253010G,4,Turbina VW GOLF VI Van 2.0 TDi 103 CP - Recondiţionată,VW,115,GOLF VI Van,557,2.0 TDi,103,CFFB
1245,6,03L253010G,4,Turbina VW GOLF VI Van 2.0 TDi 103 CP - Recondiţionată,VW,115,GOLF VI Van,558,2.0 TDi,103,CJAA
1246,6,03L253010G,4,Turbina VW GOLF VI Variant 2.0 TDI 103 CP - Recondiţionată,VW,116,GOLF VI Variant,560,2.0 TDI,103,CBDB
1246,6,03L253010G,4,Turbina VW GOLF VI Variant 2.0 TDI 103 CP - Recondiţionată,VW,116,GOLF VI Variant,561,2.0 TDI,103,CFHC
1246,6,03L253010G,4,Turbina VW GOLF VI Variant 2.0 TDI 103 CP - Recondiţionată,VW,116,GOLF VI Variant,559,2.0 TDI,103,CJAA
